EventID,EventTimestamp,VIN,DriverID,DepotID,EventTypeID,SeverityID,Odometer,ReviewStatus
837,2019-10-01 12:30:28,5Z9HK12L1WCR7PSUN,71,2,4,2,581744,Pending
3579,2019-10-01 13:46:01,MXD776WFUWZEZK3MD,118,4,2,2,248494,Pending
1908,2019-10-01 15:13:08,CW5PJ0UP7D836KVC9,109,3,3,3,205114,Pending
3572,2019-10-02 07:44:39,MVMZJ124GWE50UJ2K,10,3,4,2,77449,Pending
4572,2019-10-03 15:15:32,TZZUEAG4ARUM9Y798,86,3,4,2,49726,Pending
3049,2019-10-05 04:06:59,K884DGY9BM92G4VW3,16,3,4,2,14846,Pending
4880,2019-10-07 01:52:14,W4BJ4BSSS87HZNJUR,206,2,2,2,80594,Pending
464,2019-10-07 09:01:23,3T1VPKRK7ZUXNYEUG,99,1,7,1,644285,Pending
2366,2019-10-09 02:18:37,EWET6EF7UP8Y5148H,148,2,7,1,326161,Pending
2068,2019-10-10 12:59:23,D6ERZ18P1FPDTP8BN,161,2,7,1,311240,Pending
1271,2019-10-10 16:25:35,7XESAC9E3RSK2HN20,8,3,2,2,179932,Pending
1951,2019-10-12 09:28:49,D0EMGK414VYH9A2F7,139,4,1,2,393498,Reviewed
2368,2019-10-13 02:25:19,EWET6EF7UP8Y5148H,148,2,2,2,330439,Reviewed
1219,2019-10-13 03:49:38,7HTJ9YS6R6HK18NJF,23,3,3,3,47374,Pending
3300,2019-10-13 08:59:18,LDTFS4MVDKHRV2XZV,183,4,1,2,249222,Pending
4349,2019-10-16 20:01:33,SZX3C2SKBGB7U9UJ1,49,4,4,2,440381,Pending
727,2019-10-17 06:55:50,5C5D3G1Z5XRX233VU,59,3,2,2,151151,Reviewed
745,2019-10-17 21:49:41,5GTDV4YU0JNWC7GT6,115,1,3,3,120359,Reviewed
1404,2019-10-18 08:52:48,8Z7TG15GGJXFD7ZYX,205,3,6,3,192692,Pending
3669,2019-10-19 04:32:50,N6W5ETCNAH89Z1EFV,119,3,2,2,139683,Reviewed
356,2019-10-22 01:31:07,2TL80Y4DE7NRXGPCP,195,1,1,2,208657,Pending
463,2019-10-22 22:06:48,3T1VPKRK7ZUXNYEUG,99,1,1,2,639925,Reviewed
2584,2019-10-25 00:33:46,G2VD58M3S6Y2P82TJ,181,3,3,3,135481,Pending
1406,2019-10-25 09:20:12,8Z7TG15GGJXFD7ZYX,205,3,5,1,189711,Pending
3656,2019-10-25 16:05:31,N58WACU49LNZ3UWHP,152,1,2,2,310311,Pending
354,2019-10-26 21:56:54,2TL80Y4DE7NRXGPCP,195,1,1,2,209226,Pending
2132,2019-10-27 04:46:01,DX6MM7HDAP13UB35J,184,2,7,1,210228,Pending
604,2019-10-28 09:19:17,4M55H0PLNNUYSGN74,64,4,4,2,284024,Pending
3881,2019-10-31 09:52:00,PBN49WCZSYPNBNPJD,184,2,2,2,204572,Pending
5231,2019-10-31 14:07:08,XYJJ3JWSZHZ2UZ9LA,114,2,2,2,8803,Reviewed
3050,2019-10-31 17:38:06,K884DGY9BM92G4VW3,16,3,5,1,18671,Pending
5444,2019-11-01 10:43:35,ZPUXF7NEDHNV32DHX,63,3,5,1,87279,Pending
3586,2019-11-01 11:47:41,MXD776WFUWZEZK3MD,105,4,2,2,251759,Pending
4953,2019-11-02 14:25:38,WGDNEMANL8VHT0R8F,98,4,6,3,145940,Reviewed
4566,2019-11-04 21:06:52,TZZUEAG4ARUM9Y798,56,3,2,2,53338,Pending
1958,2019-11-05 11:15:48,D0EMGK414VYH9A2F7,139,4,3,3,391916,Pending
600,2019-11-05 14:54:02,4M55H0PLNNUYSGN74,64,4,4,2,282235,Pending
2129,2019-11-06 05:11:54,DX6MM7HDAP13UB35J,184,2,2,2,210698,Reviewed
3302,2019-11-07 09:23:16,LDTFS4MVDKHRV2XZV,183,4,2,2,252533,Pending
1646,2019-11-07 19:23:12,ASMSF2WED33LY3UPP,61,1,2,2,225969,Reviewed
438,2019-11-08 02:51:50,3F4ZW6WK1WCB2M3P5,58,1,4,2,403520,Reviewed
4573,2019-11-09 09:39:11,TZZUEAG4ARUM9Y798,86,3,3,3,52482,Pending
4574,2019-11-09 11:19:06,TZZUEAG4ARUM9Y798,86,3,3,3,52401,Reviewed
1583,2019-11-09 21:32:36,ABZ595CPJ0D2YUAS0,71,3,1,2,36521,Pending
3756,2019-11-10 16:13:52,NKFGB7W81LKY2U9YK,99,1,2,2,84481,Pending
4346,2019-11-12 08:51:00,SZX3C2SKBGB7U9UJ1,49,4,6,3,440837,Pending
5230,2019-11-12 19:34:52,XYJJ3JWSZHZ2UZ9LA,114,2,4,2,8391,Reviewed
4360,2019-11-13 02:08:10,T12D3MTMVYJS4KMUY,98,4,5,1,227323,Pending
3001,2019-11-13 10:30:41,K5ADFWER3J0T35MCE,57,2,5,1,174444,Reviewed
2702,2019-11-15 00:35:07,GSH124P57X4JKFZHH,161,2,3,3,346394,Pending
3882,2019-11-15 12:12:16,PBN49WCZSYPNBNPJD,184,2,1,2,206998,Pending
1273,2019-11-16 05:08:11,7XESAC9E3RSK2HN20,8,3,2,2,181283,Pending
3368,2019-11-16 15:18:50,LK8AGU7D20HXZ9GEC,12,4,7,1,122507,Pending
2555,2019-11-17 12:02:15,G0DRZG0NXG30T0S1W,35,3,2,2,79462,Pending
2106,2019-11-18 02:33:45,DE20VBLDKWL9RVK5G,95,2,5,1,206920,Pending
2557,2019-11-18 07:03:05,G0DRZG0NXG30T0S1W,35,3,2,2,74710,Pending
2554,2019-11-18 13:42:06,G0DRZG0NXG30T0S1W,35,3,2,2,78710,Pending
901,2019-11-18 16:19:48,6C9145WVVRLVYV3ZE,61,1,2,2,174472,Pending
2275,2019-11-19 15:47:16,EKYCSL051AS25P3NS,145,1,8,2,325105,Reviewed
3425,2019-11-21 17:21:52,LMS15FBT5XWU4F3E3,205,3,2,2,252242,Pending
2551,2019-11-22 13:19:43,G0DRZG0NXG30T0S1W,35,3,7,1,79564,Pending
903,2019-11-24 00:59:23,6C9145WVVRLVYV3ZE,61,1,3,3,177015,Reviewed
5229,2019-11-24 06:35:01,XYJJ3JWSZHZ2UZ9LA,114,2,7,1,8840,Pending
2278,2019-11-24 06:54:13,EKYCSL051AS25P3NS,145,1,6,3,328200,Pending
2259,2019-11-26 13:55:31,EKHNMK8FXSRK1ZEKN,209,3,5,1,85221,Pending
311,2019-11-26 14:41:08,2LM2CBGU94P0KFNPV,147,3,2,2,71340,Pending
3699,2019-11-27 12:41:53,NEMBTF9MZ455KSJAX,201,2,1,2,173043,Pending
2553,2019-11-27 17:52:44,G0DRZG0NXG30T0S1W,35,3,2,2,75578,Pending
3761,2019-11-28 03:01:20,NKFGB7W81LKY2U9YK,179,1,2,2,82770,Reviewed
1644,2019-11-28 07:13:46,ASMSF2WED33LY3UPP,61,1,1,2,223696,Pending
1347,2019-11-28 14:23:01,8FVAU274THG83J1NR,69,1,1,2,146206,Pending
2257,2019-11-30 20:43:29,EKHNMK8FXSRK1ZEKN,209,3,2,2,82266,Pending
726,2019-11-30 23:12:36,5C5D3G1Z5XRX233VU,59,3,4,2,150787,Pending
3700,2019-12-01 02:21:13,NEMBTF9MZ455KSJAX,201,2,2,2,169086,Pending
3660,2019-12-02 23:05:27,N58WACU49LNZ3UWHP,129,1,4,2,309409,Reviewed
5446,2019-12-03 14:30:25,ZPUXF7NEDHNV32DHX,63,3,2,2,90721,Pending
2703,2019-12-03 20:48:18,GSH124P57X4JKFZHH,161,2,2,2,344667,Pending
3755,2019-12-04 12:27:02,NKFGB7W81LKY2U9YK,99,1,5,1,80249,Pending
4313,2019-12-05 14:01:11,SNVFRKYZX076DC4CA,132,3,5,1,106712,Pending
3664,2019-12-05 18:10:38,N58WACU49LNZ3UWHP,129,1,4,2,308040,Reviewed
3523,2019-12-07 06:45:21,MHZSFZ762ZY8NH8SS,133,2,2,2,16709,Pending
314,2019-12-07 14:29:08,2LM2CBGU94P0KFNPV,147,3,6,3,72697,Reviewed
3661,2019-12-08 08:13:15,N58WACU49LNZ3UWHP,129,1,3,3,308155,Pending
2273,2019-12-10 06:49:29,EKYCSL051AS25P3NS,145,1,3,3,329031,Reviewed
2558,2019-12-10 12:26:31,G0DRZG0NXG30T0S1W,35,3,3,3,76906,Pending
2369,2019-12-11 08:10:57,EWET6EF7UP8Y5148H,20,2,6,3,329498,Pending
2580,2019-12-11 09:11:39,G2VD58M3S6Y2P82TJ,181,3,2,2,133649,Pending
720,2019-12-11 20:04:44,5C5D3G1Z5XRX233VU,59,3,4,2,145771,Pending
4058,2019-12-12 10:12:26,R9KZSM26HKPRAGCVA,119,3,1,2,26317,Pending
1642,2019-12-13 04:47:04,ASMSF2WED33LY3UPP,61,1,4,2,228441,Pending
3658,2019-12-15 14:08:55,N58WACU49LNZ3UWHP,129,1,1,2,308533,Pending
1031,2019-12-16 00:39:26,6UJBGZJS8CYY7MDK6,36,3,1,2,67934,Reviewed
2556,2019-12-16 01:57:12,G0DRZG0NXG30T0S1W,35,3,7,1,78596,Reviewed
3364,2019-12-16 11:25:03,LK8AGU7D20HXZ9GEC,12,4,4,2,121963,Pending
2255,2019-12-17 07:31:18,EKHNMK8FXSRK1ZEKN,209,3,1,2,85011,Pending
3663,2019-12-19 16:39:14,N58WACU49LNZ3UWHP,129,1,5,1,307465,Pending
4954,2019-12-20 06:30:10,WGDNEMANL8VHT0R8F,98,4,8,2,144012,Pending
5314,2019-12-20 10:33:20,YRKXRG5K3Z77079WX,161,2,2,2,515385,Pending
310,2019-12-20 19:18:31,2LM2CBGU94P0KFNPV,147,3,5,1,70595,Reviewed
1269,2019-12-21 16:43:20,7XESAC9E3RSK2HN20,8,3,6,3,180769,Reviewed
2552,2019-12-23 12:13:54,G0DRZG0NXG30T0S1W,35,3,4,2,78817,Pending
1528,2019-12-24 03:18:10,9R976K55DMCYYBX01,8,3,5,1,501940,Pending
5313,2019-12-24 06:42:47,YRKXRG5K3Z77079WX,161,2,8,2,511610,Pending
2508,2019-12-24 09:16:26,FR3BHAHHXH18L1GG9,32,2,5,1,48517,Pending
2375,2019-12-26 00:25:44,EWET6EF7UP8Y5148H,20,2,3,3,330003,Pending
5299,2019-12-26 16:26:22,YPHS3R5RDTYDPVACW,119,3,1,2,255289,Pending
948,2019-12-26 21:30:28,6FWFV3EEGFV5B9TMU,11,4,2,2,520382,Pending
4822,2019-12-27 06:36:07,W0B1PHH5BTK31LWZL,201,2,4,2,196657,Reviewed
633,2019-12-27 18:41:03,4VT3ZVRMANSZ1HV98,201,2,2,2,41261,Reviewed
1216,2019-12-28 05:01:52,7HTJ9YS6R6HK18NJF,23,3,2,2,47729,Pending
2130,2019-12-28 23:20:06,DX6MM7HDAP13UB35J,184,2,3,3,210285,Reviewed
4651,2019-12-29 03:51:36,UTHT8XMLXXWUMNZEV,118,4,7,1,21245,Pending
4155,2019-12-30 13:03:42,S0K9M5TM0NCYM0M02,130,1,1,2,654534,Pending
357,2019-12-31 01:29:04,2UHYC7VTWSV4F8CD3,74,4,2,2,351846,Pending
313,2020-01-01 09:28:19,2LM2CBGU94P0KFNPV,147,3,1,2,73167,Reviewed
2920,2020-01-01 11:30:20,JSZ4PDTY4NYXKDC9Y,147,3,3,3,128453,Pending
2282,2020-01-01 11:31:15,EKYCSL051AS25P3NS,173,1,6,3,327726,Pending
3580,2020-01-01 20:16:41,MXD776WFUWZEZK3MD,118,4,1,2,245983,Pending
1034,2020-01-01 23:13:21,6UJBGZJS8CYY7MDK6,36,3,3,3,70478,Pending
151,2020-01-02 00:24:25,1G3K3P4AJEAY2CS7E,143,3,4,2,75974,Pending
1807,2020-01-03 03:20:26,C2RPYSUEN3V8EZ731,209,3,4,2,34889,Pending
2254,2020-01-04 11:59:48,EKHNMK8FXSRK1ZEKN,209,3,1,2,84744,Pending
4814,2020-01-07 04:15:50,VVK13FSYRVDC63G3A,152,1,6,3,133910,Pending
630,2020-01-07 19:39:01,4VT3ZVRMANSZ1HV98,201,2,4,2,40191,Reviewed
4817,2020-01-07 20:03:42,VVK13FSYRVDC63G3A,152,1,2,2,138350,Pending
3525,2020-01-09 23:16:26,MHZSFZ762ZY8NH8SS,133,2,2,2,14130,Pending
85,2020-01-10 13:45:09,0MRWHNDG5TPEDSXB2,143,3,4,2,65761,Pending
4061,2020-01-11 22:28:42,R9KZSM26HKPRAGCVA,119,3,3,3,22178,Reviewed
1962,2020-01-12 00:18:55,D0YLTGNJ0M3618LDW,38,4,2,2,281163,Pending
2131,2020-01-12 04:59:09,DX6MM7HDAP13UB35J,184,2,4,2,212562,Reviewed
3883,2020-01-12 21:43:24,PBN49WCZSYPNBNPJD,184,2,7,1,205254,Pending
4655,2020-01-14 05:12:22,UTHT8XMLXXWUMNZEV,118,4,2,2,18046,Pending
1960,2020-01-15 21:34:41,D0YLTGNJ0M3618LDW,38,4,5,1,281569,Reviewed
2512,2020-01-16 07:07:14,FR3BHAHHXH18L1GG9,32,2,2,2,47738,Pending
4816,2020-01-16 21:55:19,VVK13FSYRVDC63G3A,152,1,8,2,135201,Pending
467,2020-01-17 09:22:15,3T1VPKRK7ZUXNYEUG,99,1,8,2,639871,Pending
3662,2020-01-17 09:30:36,N58WACU49LNZ3UWHP,129,1,4,2,309601,Reviewed
4461,2020-01-18 00:18:39,TG7S0HS0GECBWSZRH,45,1,8,2,121455,Reviewed
4952,2020-01-18 19:59:26,WGDNEMANL8VHT0R8F,98,4,7,1,142889,Pending
3373,2020-01-19 17:11:19,LK8AGU7D20HXZ9GEC,219,4,4,2,120769,Reviewed
5296,2020-01-20 15:52:31,YPHS3R5RDTYDPVACW,119,3,5,1,253311,Reviewed
1959,2020-01-20 20:30:34,D0YLTGNJ0M3618LDW,38,4,3,3,281183,Pending
2128,2020-01-20 20:45:46,DX6MM7HDAP13UB35J,196,2,1,2,212739,Reviewed
3770,2020-01-20 22:43:47,NMU4ZRT5TZBHSGHL0,74,2,2,2,154901,Pending
466,2020-01-22 12:51:54,3T1VPKRK7ZUXNYEUG,99,1,1,2,644064,Pending
309,2020-01-22 15:20:55,2LM2CBGU94P0KFNPV,147,3,6,3,70836,Pending
3782,2020-01-22 17:28:06,NPY3J9UAN0S2MVLJA,132,3,5,1,226660,Reviewed
1956,2020-01-23 07:58:20,D0EMGK414VYH9A2F7,139,4,2,2,392029,Pending
2515,2020-01-24 00:43:33,FR3BHAHHXH18L1GG9,32,2,4,2,46243,Pending
3892,2020-01-24 05:31:49,PKXNALE5W2UYG4760,186,1,1,2,114343,Pending
3578,2020-01-24 10:44:35,MXD776WFUWZEZK3MD,118,4,5,1,247877,Pending
1694,2020-01-24 18:39:00,B52HHHGYT58ZSEF3H,10,3,5,1,64058,Pending
2276,2020-01-24 22:56:35,EKYCSL051AS25P3NS,145,1,1,2,326415,Pending
1966,2020-01-25 13:00:52,D0YLTGNJ0M3618LDW,38,4,2,2,279509,Pending
699,2020-01-26 10:23:10,52971462H3HGJ12ZE,24,3,2,2,20658,Pending
1036,2020-01-26 10:43:18,6UJBGZJS8CYY7MDK6,36,3,1,2,69099,Pending
601,2020-01-27 12:45:44,4M55H0PLNNUYSGN74,64,4,2,2,286687,Pending
3780,2020-01-28 21:50:00,NPY3J9UAN0S2MVLJA,132,3,4,2,223122,Pending
3423,2020-01-29 00:15:07,LMS15FBT5XWU4F3E3,205,3,1,2,251427,Pending
742,2020-01-29 11:49:46,5GTDV4YU0JNWC7GT6,115,1,2,2,117994,Pending
3703,2020-01-30 17:14:48,NEMBTF9MZ455KSJAX,131,2,4,2,167174,Pending
4815,2020-01-31 07:09:04,VVK13FSYRVDC63G3A,152,1,8,2,137414,Pending
1965,2020-01-31 10:32:01,D0YLTGNJ0M3618LDW,38,4,7,1,284003,Pending
4818,2020-02-02 11:38:25,VVK13FSYRVDC63G3A,152,1,2,2,138038,Pending
2374,2020-02-02 13:13:56,EWET6EF7UP8Y5148H,20,2,2,2,329912,Pending
2365,2020-02-02 19:21:13,EWET6EF7UP8Y5148H,148,2,1,2,325859,Pending
3047,2020-02-04 22:08:54,K884DGY9BM92G4VW3,16,3,8,2,14587,Reviewed
3707,2020-02-05 06:04:56,NEMBTF9MZ455KSJAX,131,2,2,2,169184,Pending
1961,2020-02-05 07:42:58,D0YLTGNJ0M3618LDW,38,4,6,3,283711,Pending
836,2020-02-05 09:57:51,5Z9HK12L1WCR7PSUN,71,2,1,2,578865,Pending
148,2020-02-05 21:33:03,1G3K3P4AJEAY2CS7E,132,3,2,2,72990,Reviewed
1643,2020-02-06 01:02:57,ASMSF2WED33LY3UPP,61,1,3,3,226633,Pending
358,2020-02-06 03:23:44,2UHYC7VTWSV4F8CD3,74,4,8,2,356397,Reviewed
1964,2020-02-07 09:26:58,D0YLTGNJ0M3618LDW,38,4,1,2,283365,Pending
2364,2020-02-07 21:57:52,EWET6EF7UP8Y5148H,148,2,2,2,330425,Reviewed
3592,2020-02-08 13:25:36,MXLMA6GMDTCTFETFY,147,4,4,2,107942,Reviewed
4883,2020-02-09 22:22:40,W4BJ4BSSS87HZNJUR,206,2,4,2,82574,Pending
4348,2020-02-09 22:46:59,SZX3C2SKBGB7U9UJ1,49,4,3,3,440494,Pending
3963,2020-02-10 08:52:50,PZSBKK5CHJ3W3GDHE,163,1,2,2,267006,Pending
3659,2020-02-10 12:34:56,N58WACU49LNZ3UWHP,129,1,2,2,310987,Pending
1963,2020-02-10 20:13:11,D0YLTGNJ0M3618LDW,38,4,7,1,278948,Pending
2919,2020-02-12 20:15:37,JSZ4PDTY4NYXKDC9Y,147,3,3,3,125259,Reviewed
5445,2020-02-12 22:52:09,ZPUXF7NEDHNV32DHX,63,3,2,2,86750,Pending
1030,2020-02-13 06:12:19,6UJBGZJS8CYY7MDK6,36,3,3,3,66564,Reviewed
312,2020-02-15 08:05:35,2LM2CBGU94P0KFNPV,147,3,2,2,73361,Pending
1886,2020-02-16 08:39:52,CJRZUC19ZGNY4WPF9,34,1,2,2,350254,Reviewed
1887,2020-02-16 12:53:14,CJRZUC19ZGNY4WPF9,34,1,8,2,347652,Pending
5491,2020-02-17 16:35:02,ZYJZSBXVDG4C6UCHW,39,3,1,2,104892,Reviewed
3583,2020-02-18 02:30:19,MXD776WFUWZEZK3MD,105,4,6,3,247297,Reviewed
1774,2020-02-18 13:46:53,BJDD6VHUK60PNH4ZT,101,2,7,1,231848,Pending
950,2020-02-19 03:09:28,6FWFV3EEGFV5B9TMU,11,4,2,2,519732,Reviewed
1413,2020-02-19 06:28:26,920DFKALBMRJPZFFX,14,3,5,1,107443,Reviewed
3702,2020-02-20 14:27:52,NEMBTF9MZ455KSJAX,131,2,3,3,171123,Pending
4813,2020-02-21 21:03:40,VVK13FSYRVDC63G3A,152,1,2,2,138603,Pending
353,2020-02-22 13:39:33,2TL80Y4DE7NRXGPCP,195,1,2,2,205247,Pending
1727,2020-02-22 15:11:04,BBU883LKMFU6TW977,71,3,1,2,171651,Reviewed
1724,2020-02-22 22:24:35,BBU883LKMFU6TW977,71,3,4,2,173063,Reviewed
2065,2020-02-25 23:17:26,D6ERZ18P1FPDTP8BN,161,2,6,3,312349,Pending
2367,2020-02-26 03:28:33,EWET6EF7UP8Y5148H,148,2,2,2,325003,Pending
5298,2020-02-27 00:53:07,YPHS3R5RDTYDPVACW,119,3,4,2,251872,Pending
4156,2020-02-27 16:54:03,S0K9M5TM0NCYM0M02,130,1,6,3,654842,Reviewed
3433,2020-02-28 01:03:01,LPLN4DG1WT1NDCSPS,43,1,5,1,196708,Pending
5116,2020-02-28 05:25:24,XJM3C8SJ0K4C9YBPN,174,3,4,2,246315,Reviewed
1270,2020-02-28 07:41:08,7XESAC9E3RSK2HN20,8,3,3,3,181681,Pending
1704,2020-02-29 07:54:37,B9B30VFDNV5H5ZMSU,20,2,2,2,250380,Pending
4153,2020-02-29 19:19:04,S0K9M5TM0NCYM0M02,130,1,1,2,653472,Reviewed
3771,2020-02-29 19:59:17,NMU4ZRT5TZBHSGHL0,74,2,1,2,151115,Reviewed
1806,2020-03-01 11:27:45,C2RPYSUEN3V8EZ731,209,3,5,1,30883,Reviewed
945,2020-03-01 17:18:32,6FWFV3EEGFV5B9TMU,11,4,1,2,516979,Pending
2371,2020-03-05 13:26:34,EWET6EF7UP8Y5148H,20,2,2,2,326332,Pending
78,2020-03-06 03:32:40,0MRWHNDG5TPEDSXB2,143,3,7,1,68320,Pending
2067,2020-03-06 21:22:17,D6ERZ18P1FPDTP8BN,161,2,1,2,308784,Pending
3783,2020-03-09 06:27:36,NPY3J9UAN0S2MVLJA,132,3,7,1,224542,Pending
1775,2020-03-09 11:51:46,BJDD6VHUK60PNH4ZT,101,2,2,2,230217,Pending
4882,2020-03-12 16:06:59,W4BJ4BSSS87HZNJUR,206,2,6,3,81342,Pending
1779,2020-03-13 21:35:39,BJDD6VHUK60PNH4ZT,101,2,3,3,226569,Reviewed
2125,2020-03-14 07:50:47,DX6MM7HDAP13UB35J,196,2,1,2,214218,Pending
1778,2020-03-14 18:56:25,BJDD6VHUK60PNH4ZT,101,2,1,2,226986,Pending
5493,2020-03-14 20:08:22,ZYJZSBXVDG4C6UCHW,39,3,5,1,104271,Pending
4878,2020-03-14 22:36:57,W4BJ4BSSS87HZNJUR,206,2,2,2,80414,Reviewed
3822,2020-03-15 12:48:49,NWUFA6D9DS95UEWYL,58,1,8,2,496800,Reviewed
2063,2020-03-15 23:02:44,D6ERZ18P1FPDTP8BN,57,2,3,3,310721,Pending
637,2020-03-18 07:58:50,4VT3ZVRMANSZ1HV98,201,2,6,3,37210,Reviewed
3705,2020-03-21 12:24:46,NEMBTF9MZ455KSJAX,131,2,4,2,168450,Pending
191,2020-03-22 07:44:06,1T2PFGBAYZSMPGBJ0,68,3,3,3,52984,Reviewed
4826,2020-03-23 07:01:08,W0B1PHH5BTK31LWZL,201,2,1,2,196822,Pending
2373,2020-03-23 08:29:39,EWET6EF7UP8Y5148H,20,2,5,1,328929,Reviewed
1215,2020-03-24 04:45:56,7HTJ9YS6R6HK18NJF,23,3,1,2,49246,Pending
4522,2020-03-24 17:43:18,TSXGBDE47TF7BNGJX,8,3,1,2,359221,Pending
2376,2020-03-25 07:11:10,EWET6EF7UP8Y5148H,20,2,4,2,324817,Pending
3823,2020-03-25 12:04:12,NWUFA6D9DS95UEWYL,58,1,5,1,495212,Reviewed
2918,2020-03-26 19:34:35,JSZ4PDTY4NYXKDC9Y,147,3,2,2,126877,Pending
84,2020-03-27 09:31:58,0MRWHNDG5TPEDSXB2,143,3,5,1,71198,Pending
4057,2020-03-27 22:35:37,R9KZSM26HKPRAGCVA,119,3,5,1,26837,Pending
5140,2020-03-28 06:12:42,XPBHTZ8YNZ3Y25YKY,74,1,7,1,357294,Pending
2700,2020-03-30 02:22:33,GSH124P57X4JKFZHH,161,2,6,3,346017,Pending
1706,2020-03-30 08:05:44,B9B30VFDNV5H5ZMSU,20,2,1,2,247338,Reviewed
5369,2020-03-31 00:20:49,Z5CD1WN8LEKCVWX2Z,132,3,8,2,155616,Reviewed
1208,2020-03-31 04:16:52,7H6ZVJ7ZKUYF5AGE4,183,4,8,2,210936,Reviewed
1885,2020-03-31 04:25:29,CJRZUC19ZGNY4WPF9,34,1,1,2,350520,Pending
3372,2020-03-31 09:43:52,LK8AGU7D20HXZ9GEC,219,4,1,2,122722,Pending
2252,2020-03-31 14:02:42,EKHNMK8FXSRK1ZEKN,209,3,2,2,81529,Pending
1705,2020-04-01 02:49:22,B9B30VFDNV5H5ZMSU,20,2,5,1,249618,Reviewed
1658,2020-04-01 22:20:27,AUSZZW48DHA6V7HC4,150,3,8,2,23643,Reviewed
1729,2020-04-03 04:48:19,BFV7D5DNKUDLNKAE2,179,1,7,1,30442,Pending
4459,2020-04-03 08:01:38,TG7S0HS0GECBWSZRH,45,1,7,1,117539,Pending
2253,2020-04-03 11:17:49,EKHNMK8FXSRK1ZEKN,209,3,2,2,84552,Pending
2126,2020-04-04 18:58:06,DX6MM7HDAP13UB35J,196,2,2,2,214738,Pending
1648,2020-04-05 04:12:35,ASMSF2WED33LY3UPP,22,1,4,2,229490,Pending
5138,2020-04-05 12:28:35,XPBHTZ8YNZ3Y25YKY,74,1,2,2,352876,Pending
2062,2020-04-07 10:16:11,D6ERZ18P1FPDTP8BN,57,2,2,2,311232,Pending
1883,2020-04-10 05:00:52,CJRZUC19ZGNY4WPF9,34,1,2,2,350047,Pending
3435,2020-04-10 06:40:35,LPLN4DG1WT1NDCSPS,43,1,7,1,197112,Pending
4060,2020-04-11 00:05:28,R9KZSM26HKPRAGCVA,119,3,3,3,27533,Reviewed
5279,2020-04-11 15:52:23,YEVR4T2EUFJ88VB38,27,4,5,1,144270,Reviewed
4482,2020-04-11 18:02:17,TLUDKXVFF225XF89Y,171,3,4,2,211480,Pending
1731,2020-04-11 22:49:43,BFV7D5DNKUDLNKAE2,179,1,1,2,31648,Pending
2060,2020-04-12 18:13:18,D6ERZ18P1FPDTP8BN,57,2,2,2,308022,Pending
4881,2020-04-13 11:50:30,W4BJ4BSSS87HZNJUR,206,2,2,2,80275,Reviewed
3094,2020-04-13 12:48:24,KC4LPTYDUG6NRJSHJ,136,3,4,2,187722,Pending
5276,2020-04-13 13:30:57,YEVR4T2EUFJ88VB38,27,4,5,1,149708,Pending
4650,2020-04-14 23:29:27,UTHT8XMLXXWUMNZEV,118,4,4,2,23138,Pending
2370,2020-04-15 04:25:41,EWET6EF7UP8Y5148H,20,2,1,2,324992,Pending
4059,2020-04-15 19:49:50,R9KZSM26HKPRAGCVA,119,3,1,2,25262,Pending
1209,2020-04-16 09:38:19,7H6ZVJ7ZKUYF5AGE4,183,4,2,2,216715,Pending
5226,2020-04-17 05:48:21,XYJJ3JWSZHZ2UZ9LA,114,2,2,2,5566,Pending
3706,2020-04-18 19:17:30,NEMBTF9MZ455KSJAX,131,2,1,2,168665,Reviewed
80,2020-04-19 13:21:22,0MRWHNDG5TPEDSXB2,143,3,3,3,70059,Pending
740,2020-04-20 07:26:13,5GTDV4YU0JNWC7GT6,115,1,1,2,117705,Reviewed
1808,2020-04-20 12:10:53,C2RPYSUEN3V8EZ731,209,3,8,2,30727,Reviewed
3773,2020-04-21 00:39:08,NMU4ZRT5TZBHSGHL0,74,2,2,2,150267,Pending
4473,2020-04-24 04:07:31,TJ7EACGGYVVS9YWDB,39,3,1,2,368996,Pending
1776,2020-04-25 03:40:39,BJDD6VHUK60PNH4ZT,101,2,7,1,229778,Pending
4462,2020-04-25 03:46:36,TG7S0HS0GECBWSZRH,45,1,4,2,119099,Pending
3827,2020-04-25 22:04:57,NWUFA6D9DS95UEWYL,58,1,2,2,495117,Pending
723,2020-04-26 06:35:27,5C5D3G1Z5XRX233VU,59,3,2,2,148537,Pending
2108,2020-04-27 17:56:37,DE20VBLDKWL9RVK5G,95,2,2,2,211543,Reviewed
4479,2020-04-29 12:26:19,TLUDKXVFF225XF89Y,171,3,1,2,207093,Pending
2699,2020-05-02 14:06:35,GSH124P57X4JKFZHH,161,2,5,1,347456,Reviewed
3584,2020-05-02 22:27:06,MXD776WFUWZEZK3MD,105,4,7,1,247977,Pending
2509,2020-05-05 04:21:13,FR3BHAHHXH18L1GG9,32,2,6,3,46664,Pending
5139,2020-05-05 13:06:38,XPBHTZ8YNZ3Y25YKY,74,1,3,3,357960,Pending
1011,2020-05-05 17:19:38,6SRNUWUPJTPR7T94E,111,1,2,2,62662,Pending
2372,2020-05-05 21:36:29,EWET6EF7UP8Y5148H,20,2,2,2,325728,Pending
4361,2020-05-05 21:55:03,T12D3MTMVYJS4KMUY,98,4,5,1,225787,Pending
3772,2020-05-06 06:49:35,NMU4ZRT5TZBHSGHL0,74,2,5,1,151920,Pending
